index_code,date,tri_close,price_close,div_yield_nominal_pct,div_yield_redrocket_did_pct,div_yield_redrocket_percentile_pct,div_yield_equal_pct,div_yield_ttm_pct,div_yield_ttm_equal_pct
HSI114,2018-01-17,6280.1700,4509.2900,4.3796,4.3796,3.5900,,,
HSI114,2018-01-18,6329.7700,4544.9000,4.3167,4.3167,2.6500,,,
HSI114,2018-01-19,6369.5400,4573.4600,4.2995,4.2995,2.2000,,,
HSI114,2018-01-22,6403.3100,4597.7100,4.2962,4.2962,2.0200,,,
HSI114,2018-01-23,6486.8400,4657.6800,4.2088,4.2088,0.7600,,,
HSI114,2018-01-24,6545.9400,4700.1200,4.1907,4.1907,0.4400,,,
HSI114,2018-01-25,6529.6500,4688.4200,4.2198,4.2198,1.0300,,,
HSI114,2018-01-26,6645.1400,4771.3500,4.1278,4.1278,0.0400,,,
HSI114,2018-01-29,6611.2700,4747.0200,4.1304,4.1304,0.0800,,,
HSI114,2018-01-30,6510.1400,4674.4100,4.1935,4.1935,0.5800,,,
HSI114,2018-01-31,6519.0300,4680.8000,4.1638,4.1638,0.2600,,,
HSI114,2018-02-01,6493.8900,4662.7500,4.1791,4.1791,0.4000,,,
HSI114,2018-02-02,6485.1000,4656.4300,4.1915,4.1915,0.4900,,,
HSI114,2018-02-05,6420.1300,4609.7900,4.2180,4.2180,0.9400,,,
HSI114,2018-02-06,6127.5700,4399.7200,4.4379,4.4379,4.4400,,,
HSI114,2018-02-07,6048.0600,4342.6300,4.5199,4.5199,5.7500,,,
HSI114,2018-02-08,6042.8300,4338.8700,4.5182,4.5182,5.7000,,,
HSI114,2018-02-09,5832.2500,4187.6700,4.6702,4.6702,8.4400,,,
HSI114,2018-02-12,5835.4200,4189.9500,4.6854,4.6854,8.8000,,,
HSI114,2018-02-13,5889.3200,4228.6500,4.6614,4.6614,8.1700,,,
HSI114,2018-02-14,5994.9400,4304.4900,4.5395,4.5395,6.2000,,,
HSI114,2018-02-15,6078.9300,4364.7900,4.4547,4.4547,4.6200,,,
HSI114,2018-02-20,6060.0100,4351.2100,4.4946,4.4946,5.1600,,,
HSI114,2018-02-21,6152.4200,4417.5600,4.4083,4.4083,3.9500,,,
HSI114,2018-02-22,6097.4500,4378.0900,4.4594,4.4594,4.7100,,,
HSI114,2018-02-23,6185.4200,4441.2600,4.4149,4.4149,4.0400,,,
HSI114,2018-02-26,6216.8800,4463.8500,4.3949,4.3949,3.8600,,,
HSI114,2018-02-27,6167.3800,4428.3000,4.4349,4.4349,4.3500,,,
HSI114,2018-02-28,6110.5400,4387.4900,4.5007,4.5007,5.3900,,,
HSI114,2018-03-01,6179.9000,4437.3000,4.4789,4.4789,5.0300,,,
HSI114,2018-03-02,6111.0100,4387.8300,4.5397,4.5397,6.2400,,,
HSI114,2018-03-05,6019.7500,4321.1700,4.6973,4.6973,9.3900,,,
HSI114,2018-03-06,6107.6400,4384.2700,4.7667,4.7667,11.6400,,,
HSI114,2018-03-07,6065.3100,4353.8800,4.7194,4.7194,9.8400,,,
HSI114,2018-03-08,6155.4000,4418.5500,4.6583,4.6583,8.0800,,,
HSI114,2018-03-09,6175.9400,4432.1500,4.6608,4.6608,8.1300,,,
HSI114,2018-03-12,6251.8000,4485.9500,4.5712,4.5712,6.7400,,,
HSI114,2018-03-13,6261.4600,4489.5300,4.6046,4.6046,7.3200,,,
HSI114,2018-03-14,6230.3900,4467.2500,4.5939,4.5939,7.1900,,,
HSI114,2018-03-15,6230.5900,4467.3900,4.5905,4.5905,7.0500,,,
HSI114,2018-03-16,6208.8300,4450.8000,4.6146,4.6146,7.4600,,,
HSI114,2018-03-19,6209.1300,4451.0100,4.6163,4.6163,7.5000,,,
HSI114,2018-03-20,6189.1000,4436.6500,4.6312,4.6312,7.7300,,,
HSI114,2018-03-21,6193.6100,4439.8800,4.6221,4.6221,7.6400,,,
HSI114,2018-03-22,6184.7100,4433.5100,4.6525,4.6525,7.9100,,,
HSI114,2018-03-23,6065.0400,4347.7200,4.7465,4.7465,10.7400,,,
HSI114,2018-03-26,6087.0200,4363.4700,4.7302,4.7302,10.2400,,,
HSI114,2018-03-27,6145.8500,4402.6400,4.6798,4.6798,8.6700,,,
HSI114,2018-03-28,6045.4000,4330.6800,4.7795,4.7795,12.0800,,,
HSI114,2018-03-29,6044.2900,4329.8800,4.7138,4.7138,9.7000,,,
HSI114,2018-04-03,6068.2700,4347.0600,4.6879,4.6879,8.9400,,,
HSI114,2018-04-04,5989.1500,4290.3800,4.8010,4.8010,12.8900,,,
HSI114,2018-04-06,6021.3400,4311.4900,4.7823,4.7823,12.2200,,,
HSI114,2018-04-09,6081.9200,4354.8700,4.7213,4.7213,9.9300,,,
HSI114,2018-04-10,6136.4700,4393.9300,4.6548,4.6548,8.0000,,,
HSI114,2018-04-11,6158.2900,4408.7400,4.6712,4.6712,8.4900,,,
HSI114,2018-04-12,6118.8900,4380.5400,4.6697,4.6697,8.4000,,,
HSI114,2018-04-13,6116.7700,4379.0200,4.6643,4.6643,8.2600,,,
HSI114,2018-04-16,6036.2600,4321.3900,4.7414,4.7414,10.6500,,,
HSI114,2018-04-17,6004.8600,4298.9000,4.7769,4.7769,11.9500,,,
HSI114,2018-04-18,6023.6700,4312.3700,4.7444,4.7444,10.6900,,,
HSI114,2018-04-19,6094.9500,4363.4000,4.6762,4.6762,8.5800,,,
HSI114,2018-04-20,6015.3500,4306.4200,4.7239,4.7239,9.9700,,,
HSI114,2018-04-23,5975.7200,4278.0500,4.7485,4.7485,10.8700,,,
HSI114,2018-04-24,6045.2400,4327.8100,4.6739,4.6739,8.5300,,,
HSI114,2018-04-25,6016.8200,4307.4700,4.7240,4.7240,10.0200,,,
HSI114,2018-04-26,5996.3300,4292.8000,4.7508,4.7508,11.0100,,,
HSI114,2018-04-27,6068.5300,4344.4900,4.6957,4.6957,9.3000,,,
HSI114,2018-04-30,6176.5200,4419.1000,4.6219,4.6219,7.5900,,,
HSI114,2018-05-02,6174.8200,4415.1900,4.6529,4.6529,7.9500,,,
HSI114,2018-05-03,6123.7500,4378.6600,4.6894,4.6894,9.0300,,,
HSI114,2018-05-04,6075.8900,4344.4400,4.7357,4.7357,10.4200,,,
HSI114,2018-05-07,6087.6800,4352.8800,4.7286,4.7286,10.2000,,,
HSI114,2018-05-08,6144.6800,4393.6300,4.6827,4.6827,8.7100,,,
HSI114,2018-05-09,6134.2400,4382.9200,4.6841,4.6841,8.7600,,,
HSI114,2018-05-10,6155.3800,4398.0300,4.6672,4.6672,8.3100,,,
HSI114,2018-05-11,6210.8600,4436.3300,4.6266,4.6266,7.6800,,,
HSI114,2018-05-14,6297.0700,4495.9100,4.6054,4.6054,7.3700,,,
HSI114,2018-05-15,6296.2700,4495.3400,4.6371,4.6371,7.7700,,,
HSI114,2018-05-16,6291.8600,4492.1900,4.5937,4.5937,7.1400,,,
HSI114,2018-05-17,6255.4000,4461.4400,4.7414,4.7414,10.6500,,,
HSI114,2018-05-18,6288.3800,4481.3100,4.7248,4.7248,10.1100,,,
HSI114,2018-05-21,6330.8600,4510.3500,4.7055,4.7055,9.4800,,,
HSI114,2018-05-23,6288.5000,4477.9000,4.7853,4.7853,12.3500,,,
HSI114,2018-05-24,6311.5400,4490.8300,5.1481,5.1481,19.0500,,,
HSI114,2018-05-25,6323.5000,4492.1700,5.3068,5.3068,23.3700,,,
HSI114,2018-05-28,6347.7500,4509.4000,5.2939,5.2939,22.9200,,,
HSI114,2018-05-29,6305.8500,4477.6000,5.3560,5.3560,25.2500,,,
HSI114,2018-05-30,6231.2200,4424.6000,5.4294,5.4294,27.4100,,,
HSI114,2018-05-31,6336.2400,4499.1700,5.3620,5.3620,25.4800,,,
HSI114,2018-06-01,6321.1100,4488.4300,5.3516,5.3516,25.1600,,,
HSI114,2018-06-04,6370.9300,4523.1900,4.9743,4.9743,16.6700,,,
HSI114,2018-06-05,6353.2000,4502.6900,5.0468,5.0468,17.3400,,,
HSI114,2018-06-06,6369.2400,4510.8100,5.0531,5.0531,17.5200,,,
HSI114,2018-06-07,6382.0500,4504.3000,4.9939,4.9939,16.8900,,,
HSI114,2018-06-08,6294.1500,4442.2700,5.0151,5.0151,17.0300,,,
HSI114,2018-06-11,6309.2900,4451.0400,4.9826,4.9826,16.8500,,,
HSI114,2018-06-12,6335.1200,4467.2600,4.9784,4.9784,16.7100,,,
HSI114,2018-06-13,6279.4500,4425.4700,5.1679,5.1679,19.3200,,,
HSI114,2018-06-14,6238.9600,4395.5700,5.1568,5.1568,19.1000,,,
HSI114,2018-06-15,6184.1500,4349.3900,5.2273,5.2273,21.1600,,,
HSI114,2018-06-19,5998.5200,4216.6800,5.3204,5.3204,24.0800,,,
HSI114,2018-06-20,6041.0200,4246.5600,5.3006,5.3006,23.1400,,,
HSI114,2018-06-21,5971.4200,4197.6300,5.3031,5.3031,23.1900,,,
HSI114,2018-06-22,5981.7000,4204.8600,5.3046,5.3046,23.2800,,,
HSI114,2018-06-25,5896.2800,4140.3800,4.3895,4.3895,3.7700,,,
HSI114,2018-06-26,5854.0500,4105.8100,4.4377,4.4377,4.4000,,,
HSI114,2018-06-27,5734.8600,4022.2100,4.3724,4.3724,3.5000,,,
HSI114,2018-06-28,5707.6800,4002.2700,4.3417,4.3417,3.0100,,,
HSI114,2018-06-29,5806.8900,4070.4900,4.3856,4.3856,3.6400,,,
HSI114,2018-07-03,5762.7400,4039.5500,4.3594,4.3594,3.2300,,,
HSI114,2018-07-04,5710.5300,3987.1000,4.3378,4.3378,2.9600,,,
HSI114,2018-07-05,5665.4300,3948.2700,4.8527,4.8527,14.7800,,,
HSI114,2018-07-06,5683.1900,3960.6500,4.7509,4.7509,11.0500,,,
HSI114,2018-07-09,5793.2300,4034.1800,5.5580,5.5580,31.1400,,,
HSI114,2018-07-10,5809.2100,4038.1800,5.5657,5.5657,31.2800,,,
HSI114,2018-07-11,5726.0200,3980.3500,5.5530,5.5530,30.9600,,,
HSI114,2018-07-12,5769.8300,4010.8100,5.5274,5.5274,30.2900,,,
HSI114,2018-07-13,5785.3800,4015.0600,5.5438,5.5438,30.6000,,,
HSI114,2018-07-16,5778.3200,4010.1600,5.5529,5.5529,30.9200,,,
HSI114,2018-07-17,5753.8500,3993.1800,5.6171,5.6171,32.4400,,,
HSI114,2018-07-18,5758.8800,3996.6700,5.6346,5.6346,33.2500,,,
HSI114,2018-07-19,5743.7900,3986.2000,5.6656,5.6656,34.6000,,,
HSI114,2018-07-20,5812.3400,4033.7800,5.5951,5.5951,32.0400,,,
HSI114,2018-07-23,5870.7100,4074.2800,5.5498,5.5498,30.8300,,,
HSI114,2018-07-24,5915.8200,4105.5900,5.4482,5.4482,28.0800,,,
HSI114,2018-07-25,5983.6900,4152.6900,5.4053,5.4053,26.7800,,,
HSI114,2018-07-26,5959.6600,4136.0100,5.4154,5.4154,26.9600,,,
HSI114,2018-07-27,5987.0200,4155.0000,5.3902,5.3902,26.4200,,,
HSI114,2018-07-30,6009.4300,4170.5500,5.3810,5.3810,25.9700,,,
HSI114,2018-07-31,5988.6000,4156.1000,5.3742,5.3742,25.7900,,,
HSI114,2018-08-01,5948.7500,4128.4400,5.4282,5.4282,27.3700,,,
HSI114,2018-08-02,5843.3400,4055.2900,5.5211,5.5211,30.1100,,,
HSI114,2018-08-03,5823.0000,4041.1700,5.5231,5.5231,30.2000,,,
HSI114,2018-08-06,5810.8700,4032.7500,5.5075,5.5075,29.7900,,,
HSI114,2018-08-07,5886.9500,4085.5500,5.4179,5.4179,27.0500,,,
HSI114,2018-08-08,5900.7900,4095.1500,5.4262,5.4262,27.3200,,,
HSI114,2018-08-09,5923.2600,4110.7500,5.3893,5.3893,26.3800,,,
HSI114,2018-08-10,5875.6800,4077.7300,5.4184,5.4184,27.1000,,,
HSI114,2018-08-13,5775.1300,4005.8100,5.4689,5.4689,28.8900,,,
HSI114,2018-08-14,5790.1100,4016.2100,5.4558,5.4558,28.3100,,,
HSI114,2018-08-15,5677.0400,3937.7800,5.5208,5.5208,30.0600,,,
HSI114,2018-08-16,5669.8600,3932.8000,5.5201,5.5201,29.9700,,,
HSI114,2018-08-17,5696.0000,3950.4400,5.5225,5.5225,30.1500,,,
HSI114,2018-08-20,5762.3700,3996.4700,5.4558,5.4558,28.3100,,,
HSI114,2018-08-21,5801.4000,4023.5500,5.4533,5.4533,28.2600,,,
HSI114,2018-08-22,5777.9600,4006.3900,5.4323,5.4323,27.5000,,,
HSI114,2018-08-23,5755.4700,3990.2800,5.4663,5.4663,28.7100,,,
HSI114,2018-08-24,5715.2800,3962.4200,5.4724,5.4724,28.9800,,,
HSI114,2018-08-27,5835.6900,4045.1000,5.3509,5.3509,25.1200,,,
HSI114,2018-08-28,5838.2700,4046.8900,5.3405,5.3405,24.8500,,,
HSI114,2018-08-29,5851.8700,4056.3200,5.3281,5.3281,24.3500,,,
HSI114,2018-08-30,5810.3300,4023.5500,5.8481,5.8481,40.0800,,,
HSI114,2018-08-31,5799.4400,4016.0100,5.8665,5.8665,40.3100,,,
HSI114,2018-09-03,5765.8100,3989.4600,4.7270,4.7270,10.1500,,,
HSI114,2018-09-04,5797.3800,4010.4300,4.7111,4.7111,9.5700,,,
HSI114,2018-09-05,5687.3300,3932.7500,4.8202,4.8202,13.7000,,,
HSI114,2018-09-06,5648.3200,3904.5300,4.8413,4.8413,14.3300,,,
HSI114,2018-09-07,5653.4900,3905.0600,4.8379,4.8379,14.2000,,,
HSI114,2018-09-10,5546.4100,3830.3000,5.1707,5.1707,19.4600,,,
HSI114,2018-09-11,5513.3100,3805.6000,5.3615,5.3615,25.3900,,,
HSI114,2018-09-12,5494.6300,3792.7100,5.3300,5.3300,24.5300,,,
HSI114,2018-09-13,5643.1500,3895.2300,5.2046,5.2046,20.4400,,,
HSI114,2018-09-14,5682.2900,3922.2400,5.1584,5.1584,19.1400,,,
HSI114,2018-09-17,5631.2300,3883.3500,5.3068,5.3068,23.3700,,,
HSI114,2018-09-18,5705.9900,3934.9100,5.2689,5.2689,22.3300,,,
HSI114,2018-09-19,5769.4900,3976.9600,5.1372,5.1372,18.6000,,,
HSI114,2018-09-20,5788.5200,3988.9100,5.1236,5.1236,18.4200,,,
HSI114,2018-09-21,5926.2100,4081.9100,5.0495,5.0495,17.3900,,,
HSI114,2018-09-24,5820.2200,4008.6400,5.0790,5.0790,17.6600,,,
HSI114,2018-09-26,5845.5100,4026.0600,5.0291,5.0291,17.2500,,,
HSI114,2018-09-27,5816.0900,4005.8000,5.0452,5.0452,17.3000,,,
HSI114,2018-09-28,5845.0800,4025.7600,5.0186,5.0186,17.1200,,,
HSI114,2018-10-02,5737.1800,3951.4500,5.1249,5.1249,18.4700,,,
HSI114,2018-10-03,5753.3700,3962.6000,5.1116,5.1116,18.0200,,,
HSI114,2018-10-04,5672.7200,3904.2000,5.1949,5.1949,20.1300,,,
HSI114,2018-10-05,5655.8700,3891.7600,5.1885,5.1885,19.8600,,,
HSI114,2018-10-08,5587.1700,3843.8700,5.2370,5.2370,21.4300,,,
HSI114,2018-10-09,5610.6600,3860.0300,5.2202,5.2202,20.8000,,,
HSI114,2018-10-10,5592.3800,3847.4500,5.1922,5.1922,20.0400,,,
HSI114,2018-10-11,5373.2800,3696.7200,5.3391,5.3391,24.8000,,,
HSI114,2018-10-12,5445.1100,3746.1400,5.2909,5.2909,22.7800,,,
HSI114,2018-10-15,5382.5000,3702.7600,5.4034,5.4034,26.6900,,,
HSI114,2018-10-16,5387.7700,3706.3800,5.3854,5.3854,26.1100,,,
HSI114,2018-10-18,5388.4000,3703.8300,5.3599,5.3599,25.3000,,,
HSI114,2018-10-19,5427.9800,3731.0400,5.3245,5.3245,24.2600,,,
HSI114,2018-10-22,5563.1700,3823.9600,5.2472,5.2472,21.6600,,,
HSI114,2018-10-23,5423.8000,3728.1700,5.3986,5.3986,26.5600,,,
HSI114,2018-10-24,5440.4300,3739.6000,5.3869,5.3869,26.2400,,,
HSI114,2018-10-25,5427.0400,3730.3900,5.4230,5.4230,27.2800,,,
HSI114,2018-10-26,5406.6600,3716.3800,5.4659,5.4659,28.6700,,,
HSI114,2018-10-29,5394.9700,3706.4700,5.5048,5.5048,29.7500,,,
HSI114,2018-10-30,5389.2400,3702.5300,5.5391,5.5391,30.3800,,,
HSI114,2018-10-31,5477.2900,3763.0300,5.4471,5.4471,28.0400,,,
HSI114,2018-11-01,5537.1500,3804.1500,5.3881,5.3881,26.3300,,,
HSI114,2018-11-02,5713.5300,3925.3300,5.2379,5.2379,21.4800,,,
HSI114,2018-11-05,5614.0200,3856.9600,5.3289,5.3289,24.4000,,,
HSI114,2018-11-06,5652.3100,3883.2700,5.2896,5.2896,22.6900,,,
HSI114,2018-11-07,5666.3500,3892.9200,5.3035,5.3035,23.2300,,,
HSI114,2018-11-08,5673.1000,3897.5500,5.2641,5.2641,22.2000,,,
HSI114,2018-11-09,5544.0300,3808.8800,5.3851,5.3851,26.0600,,,
HSI114,2018-11-12,5579.4200,3831.5100,5.4994,5.4994,29.5700,,,
HSI114,2018-11-13,5589.1900,3838.2200,5.4724,5.4724,28.9800,,,
HSI114,2018-11-14,5572.1000,3826.4800,5.3678,5.3678,25.6600,,,
HSI114,2018-11-15,5653.3600,3882.2900,5.2938,5.2938,22.8700,,,
HSI114,2018-11-16,5697.1100,3912.3400,5.2666,5.2666,22.2400,,,
HSI114,2018-11-19,5750.6900,3949.1300,5.2253,5.2253,20.9800,,,
HSI114,2018-11-20,5657.3200,3885.0100,5.2950,5.2950,22.9600,,,
HSI114,2018-11-21,5693.4700,3909.8400,5.2905,5.2905,22.7400,,,
HSI114,2018-11-22,5678.7200,3897.4600,5.3442,5.3442,24.9400,,,
HSI114,2018-11-23,5627.9100,3862.5900,5.3414,5.3414,24.8900,,,
HSI114,2018-11-26,5684.9500,3901.7400,5.2060,5.2060,20.4900,,,
HSI114,2018-11-27,5671.5700,3892.5500,5.2230,5.2230,20.8900,,,
HSI114,2018-11-28,5725.9300,3929.8600,5.1709,5.1709,19.5000,,,
HSI114,2018-11-29,5697.2000,3910.1400,5.2157,5.2157,20.7600,,,
HSI114,2018-11-30,5715.6600,3922.8100,5.1951,5.1951,20.1700,,,
HSI114,2018-12-03,5824.8400,3997.4200,5.1460,5.1460,18.9600,,,
HSI114,2018-12-04,5840.9200,4006.9500,5.1427,5.1427,18.7400,,,
HSI114,2018-12-05,5783.4600,3967.5300,5.1456,5.1456,18.9200,,,
HSI114,2018-12-06,5668.3700,3888.5800,5.2315,5.2315,21.3400,,,
HSI114,2018-12-07,5643.7100,3871.6600,5.2290,5.2290,21.3000,,,
HSI114,2018-12-10,5567.3300,3819.2600,5.2954,5.2954,23.0100,,,
HSI114,2018-12-11,5565.1000,3817.7300,5.3201,5.3201,24.0000,,,
HSI114,2018-12-12,5628.3200,3859.3200,5.2558,5.2558,21.9700,,,
HSI114,2018-12-13,5704.0000,3911.2100,5.2018,5.2018,20.4000,,,
HSI114,2018-12-14,5662.3600,3882.6600,5.2827,5.2827,22.6000,,,
HSI114,2018-12-17,5639.2800,3866.8400,5.2729,5.2729,22.4700,,,
HSI114,2018-12-18,5579.8700,3826.1000,5.3150,5.3150,23.8200,,,
HSI114,2018-12-19,5598.4200,3838.8200,5.2971,5.2971,23.0500,,,
HSI114,2018-12-20,5560.1900,3812.6100,5.3327,5.3327,24.6200,,,
HSI114,2018-12-21,5500.9400,3771.9800,5.3499,5.3499,25.0700,,,
HSI114,2018-12-24,5498.2000,3770.1000,5.3615,5.3615,25.3900,,,
HSI114,2018-12-27,5478.7700,3756.7800,5.3784,5.3784,25.8800,,,
HSI114,2018-12-28,5480.1800,3757.7400,5.3861,5.3861,26.1500,,,
HSI114,2018-12-31,5534.5200,3795.0100,5.3147,5.3147,23.7700,,,
HSI114,2019-01-02,5429.2500,3722.8200,5.4506,5.4506,28.1700,,,
HSI114,2019-01-03,5421.6700,3717.6300,5.4302,5.4302,27.4600,,,
HSI114,2019-01-04,5507.2500,3776.3100,5.3119,5.3119,23.6800,,,
HSI114,2019-01-07,5599.7800,3839.7500,5.2690,5.2690,22.3800,,,
HSI114,2019-01-08,5622.3000,3855.2000,5.2466,5.2466,21.6100,,,
HSI114,2019-01-09,5707.9600,3913.9300,5.1447,5.1447,18.8300,,,
HSI114,2019-01-10,5715.0700,3918.8100,5.1461,5.1461,19.0100,,,
HSI114,2019-01-11,5740.5900,3936.3000,5.1235,5.1235,18.3800,,,
HSI114,2019-01-14,5695.9200,3905.6800,5.1686,5.1686,19.3700,,,
HSI114,2019-01-15,5778.8900,3962.5600,5.0844,5.0844,17.7900,,,
HSI114,2019-01-16,5812.4900,3985.6100,5.0833,5.0833,17.7000,,,
HSI114,2019-01-17,5779.4600,3962.9600,5.1160,5.1160,18.1100,,,
HSI114,2019-01-18,5820.8000,3991.3100,5.0757,5.0757,17.5700,,,
HSI114,2019-01-21,5863.4700,4020.5600,5.0520,5.0520,17.4800,,,
HSI114,2019-01-22,5845.9600,4008.5500,5.0761,5.0761,17.6100,,,
HSI114,2019-01-23,5879.9900,4031.8900,5.0502,5.0502,17.4300,,,
HSI114,2019-01-24,5900.3200,4045.8400,5.0212,5.0212,17.1600,,,
HSI114,2019-01-25,5959.4600,4086.3800,4.9815,4.9815,16.8000,,,
HSI114,2019-01-28,5939.1000,4072.4200,4.9636,4.9636,16.6200,,,
HSI114,2019-01-29,5955.5900,4083.7300,4.9530,4.9530,16.5800,,,
HSI114,2019-01-30,5978.8100,4099.6500,4.9294,4.9294,16.3500,,,
HSI114,2019-01-31,6031.8900,4133.9100,5.0011,5.0011,16.9800,,,
HSI114,2019-02-01,6056.8000,4150.9800,4.9972,4.9972,16.9400,,,
HSI114,2019-02-04,6073.3400,4162.3200,4.9096,4.9096,16.0800,,,
HSI114,2019-02-08,6064.8600,4156.5100,4.9247,4.9247,16.2600,,,
HSI114,2019-02-11,6083.8700,4169.5400,4.9093,4.9093,16.0400,,,
HSI114,2019-02-12,6096.1800,4177.9700,4.9087,4.9087,15.9500,,,
HSI114,2019-02-13,6174.0900,4231.3700,4.8591,4.8591,15.0100,,,
HSI114,2019-02-14,6180.0300,4235.4400,4.8572,4.8572,14.9200,,,
HSI114,2019-02-15,6076.6500,4164.5900,4.9319,4.9319,16.4000,,,
HSI114,2019-02-18,6188.3400,4241.1300,4.8651,4.8651,15.1900,,,
HSI114,2019-02-19,6179.8700,4235.3300,4.8851,4.8851,15.4600,,,
HSI114,2019-02-20,6245.8100,4280.5200,4.8533,4.8533,14.8300,,,
HSI114,2019-02-21,6288.2900,4309.6300,4.8204,4.8204,13.7500,,,
HSI114,2019-02-22,6350.2400,4352.0900,4.7861,4.7861,12.4000,,,
HSI114,2019-02-25,6427.3200,4404.9200,4.7732,4.7732,11.8600,,,
HSI114,2019-02-26,6379.2600,4371.9800,4.7921,4.7921,12.7600,,,
HSI114,2019-02-27,6346.6900,4349.6600,4.7886,4.7886,12.6700,,,
HSI114,2019-02-28,6305.4200,4321.3800,4.8316,4.8316,13.9700,,,
HSI114,2019-03-01,6357.6600,4357.1700,4.8069,4.8069,13.1600,,,
HSI114,2019-03-04,6405.0100,4388.7800,4.8884,4.8884,15.5900,,,
HSI114,2019-03-05,6402.9200,4387.3500,4.9007,4.9007,15.8200,,,
HSI114,2019-03-06,6416.1500,4396.4100,4.8158,4.8158,13.6600,,,
HSI114,2019-03-07,6352.3900,4352.7200,4.8344,4.8344,14.0600,,,
HSI114,2019-03-08,6206.5500,4252.1800,4.9516,4.9516,16.5300,,,
HSI114,2019-03-11,6262.3200,4290.3900,4.9124,4.9124,16.1300,,,
HSI114,2019-03-12,6347.3200,4347.9900,4.5759,4.5759,6.8300,,,
HSI114,2019-03-13,6321.7400,4329.8400,4.5698,4.5698,6.6900,,,
HSI114,2019-03-14,6276.3600,4298.7600,4.5180,4.5180,5.6600,,,
HSI114,2019-03-15,6302.5100,4316.6600,4.4991,4.4991,5.3400,,,
HSI114,2019-03-18,6429.4500,4402.8000,4.4432,4.4432,4.5300,,,
HSI114,2019-03-19,6422.7100,4398.1800,4.4404,4.4404,4.4900,,,
HSI114,2019-03-20,6373.5500,4364.5200,4.4576,4.4576,4.6700,,,
HSI114,2019-03-21,6340.3600,4341.8000,4.5254,4.5254,5.8800,,,
HSI114,2019-03-22,6334.7500,4337.9500,4.5464,4.5464,6.3800,,,
HSI114,2019-03-25,6210.1100,4252.6000,4.6105,4.6105,7.4100,,,
HSI114,2019-03-26,6212.1400,4253.9900,4.6166,4.6166,7.5500,,,
HSI114,2019-03-27,6240.3200,4273.2900,4.6005,4.6005,7.2800,,,
HSI114,2019-03-28,6233.7600,4268.7900,4.5840,4.5840,6.9600,,,
HSI114,2019-03-29,6306.9000,4318.8800,4.5790,4.5790,6.8700,,,
HSI114,2019-04-01,6420.5800,4396.7300,4.5145,4.5145,5.6100,,,
HSI114,2019-04-02,6412.5700,4389.8600,4.5331,4.5331,6.0600,,,
HSI114,2019-04-03,6481.8000,4437.2400,4.4975,4.4975,5.2500,,,
HSI114,2019-04-04,6462.6500,4423.6300,4.4985,4.4985,5.3000,,,
HSI114,2019-04-08,6439.8800,4408.0500,4.4688,4.4688,4.8000,,,
HSI114,2019-04-09,6467.2000,4426.7500,4.4749,4.4749,4.8900,,,
HSI114,2019-04-10,6447.4400,4413.2200,4.4958,4.4958,5.2100,,,
HSI114,2019-04-11,6374.4400,4363.2600,4.5356,4.5356,6.1100,,,
HSI114,2019-04-12,6369.0100,4359.5400,4.5268,4.5268,5.9700,,,
HSI114,2019-04-15,6358.9400,4352.6500,4.5434,4.5434,6.3300,,,
HSI114,2019-04-16,6361.2700,4354.2400,4.4826,4.4826,5.0700,,,
HSI114,2019-04-17,6387.2500,4372.0200,4.4885,4.4885,5.1200,,,
HSI114,2019-04-18,6348.3200,4345.3800,4.5137,4.5137,5.5700,,,
HSI114,2019-04-23,6269.8300,4291.6500,4.5387,4.5387,6.1500,,,
HSI114,2019-04-24,6259.9600,4284.9000,4.5599,4.5599,6.6000,,,
HSI114,2019-04-25,6176.8300,4227.9900,4.5882,4.5882,7.0100,,,
HSI114,2019-04-26,6167.3600,4221.5100,4.5724,4.5724,6.7800,,,
HSI114,2019-04-29,6200.7100,4244.3400,4.5414,4.5414,6.2900,,,
HSI114,2019-04-30,6153.4700,4208.4400,4.5813,4.5813,6.9200,,,
HSI114,2019-05-02,6153.1500,4208.2200,4.5536,4.5536,6.5100,,,
HSI114,2019-05-03,6183.5600,4226.7500,4.5471,4.5471,6.4200,,,
HSI114,2019-05-06,5996.6400,4098.9900,4.6434,4.6434,7.8200,,,
HSI114,2019-05-07,6023.9300,4117.6400,4.6477,4.6477,7.8600,,,
HSI114,2019-05-08,5926.6500,4049.1800,4.7179,4.7179,9.7900,,,
HSI114,2019-05-09,5800.1600,3962.7600,4.8023,4.8023,12.9400,,,
HSI114,2019-05-10,5846.0200,3994.0900,4.7922,4.7922,12.8000,,,
HSI114,2019-05-14,5767.2300,3940.2600,4.8221,4.8221,13.8400,,,
HSI114,2019-05-15,5801.5200,3963.6900,4.7657,4.7657,11.5900,,,
HSI114,2019-05-16,5833.0900,3985.2500,4.7474,4.7474,10.7800,,,
HSI114,2019-05-17,5744.5600,3923.5900,4.8077,4.8077,13.2500,,,
HSI114,2019-05-20,5696.9400,3884.3600,4.8561,4.8561,14.8700,,,
HSI114,2019-05-21,5711.2900,3884.9800,4.9022,4.9022,15.8600,,,
HSI114,2019-05-22,5702.3100,3878.8700,4.8902,4.8902,15.6800,,,
HSI114,2019-05-23,5618.0800,3816.5100,5.1896,5.1896,19.9100,,,
HSI114,2019-05-24,5634.0500,3825.1400,5.1381,5.1381,18.6500,,,
HSI114,2019-05-27,5630.5800,3821.6100,5.1188,5.1188,18.2400,,,
