fund_code,index_code,date,nav_unit,nav_accum,daily_return_pct,div_yield_fund_ttm_pct,div_yield_index_did_pct
007751,931157,2023-02-10,1.0784,1.1714,0.1000,4.7663,3.9698
007751,931157,2023-02-13,1.0826,1.1756,0.3900,4.7478,3.9280
007751,931157,2023-02-14,1.0864,1.1794,0.3500,4.7312,3.9272
007751,931157,2023-02-15,1.0822,1.1752,-0.3900,4.7496,3.9390
007751,931157,2023-02-16,1.0797,1.1727,-0.2300,4.7606,3.9354
007751,931157,2023-02-17,1.0779,1.1709,-0.1700,4.7685,3.9757
007751,931157,2023-02-20,1.0966,1.1896,1.7300,4.6872,3.8693
007751,931157,2023-02-21,1.0982,1.1912,0.1500,4.6804,3.8721
007751,931157,2023-02-22,1.0955,1.1885,-0.2500,4.6919,3.9074
007751,931157,2023-02-23,1.0965,1.1895,0.0900,4.6876,3.9211
007751,931157,2023-02-24,1.0904,1.1834,-0.5600,4.7139,3.9640
007751,931157,2023-02-27,1.0872,1.1802,-0.2900,4.7277,3.9504
007751,931157,2023-02-28,1.0883,1.1813,0.1000,4.7230,3.9443
007751,931157,2023-03-01,1.1035,1.1965,1.4000,4.6579,3.8699
007751,931157,2023-03-02,1.1079,1.2009,0.4000,4.6394,3.8647
007751,931157,2023-03-03,1.1197,1.2127,1.0700,4.5905,3.8433
007751,931157,2023-03-06,1.1216,1.2146,0.1700,4.5827,3.8689
007751,931157,2023-03-07,1.1192,1.2122,-0.2100,4.5926,3.8977
007751,931157,2023-03-08,1.1204,1.2134,0.1100,4.5876,3.9173
007751,931157,2023-03-09,1.1145,1.2075,-0.5300,4.6119,3.9329
007751,931157,2023-03-10,1.0973,1.1903,-1.5400,4.6842,3.9875
007751,931157,2023-03-13,1.1128,1.2058,1.4100,4.6190,3.9294
007751,931157,2023-03-14,1.0984,1.1914,-1.2900,4.6795,3.9734
007751,931157,2023-03-15,1.1141,1.2071,1.4300,4.6136,3.9514
007751,931157,2023-03-16,1.1170,1.2100,0.2600,4.6016,3.9578
007751,931157,2023-03-17,1.1280,1.2210,0.9800,4.5567,3.9296
007751,931157,2023-03-20,1.1168,1.2098,-0.9900,4.6024,3.9599
007751,931157,2023-03-21,1.1170,1.2100,0.0200,4.6016,3.9292
007751,931157,2023-03-22,1.1257,1.2187,0.7800,4.5660,3.8970
007751,931157,2023-03-23,1.1340,1.2270,0.7400,4.5326,3.8626
007751,931157,2023-03-24,1.1200,1.2130,-1.2300,4.5893,3.8988
007751,931157,2023-03-27,1.1132,1.2062,-0.6100,4.6173,3.9257
007751,931157,2023-03-28,1.1198,1.2128,0.5900,4.5901,3.9108
007751,931157,2023-03-29,1.1192,1.2122,-0.0500,4.5926,3.9027
007751,931157,2023-03-30,1.1207,1.2137,0.1300,4.5864,3.8931
007751,931157,2023-03-31,1.1217,1.2147,0.0900,4.5823,3.8873
007751,931157,2023-04-03,1.1242,1.2172,0.2200,4.5721,3.8845
007751,931157,2023-04-04,1.1343,1.2273,0.9000,4.5314,3.8622
007751,931157,2023-04-06,1.1334,1.2264,-0.0800,4.5350,3.8721
007751,931157,2023-04-07,1.1336,1.2266,0.0200,4.5342,3.8731
007751,931157,2023-04-10,1.1306,1.2236,-0.2600,4.5463,3.8969
007751,931157,2023-04-11,1.1165,1.2283,0.4200,4.7470,3.9111
007751,931157,2023-04-12,1.1262,1.2380,0.8700,4.7061,3.9102
007751,931157,2023-04-13,1.1284,1.2402,0.2000,4.6969,3.9025
007751,931157,2023-04-14,1.1316,1.2434,0.2800,4.6836,3.9003
007751,931157,2023-04-17,1.1496,1.2614,1.5900,4.6103,3.8267
007751,931157,2023-04-18,1.1547,1.2665,0.4400,4.5899,3.7924
007751,931157,2023-04-19,1.1506,1.2624,-0.3600,4.6063,3.8254
007751,931157,2023-04-20,1.1613,1.2731,0.9300,4.5639,3.8100
007751,931157,2023-04-21,1.1487,1.2605,-1.0800,4.6139,3.8622
007751,931157,2023-04-24,1.1473,1.2591,-0.1200,4.6195,3.8935
007751,931157,2023-04-25,1.1516,1.2634,0.3700,4.6023,3.8589
007751,931157,2023-04-26,1.1481,1.2599,-0.3000,4.6163,3.8889
007751,931157,2023-04-27,1.1589,1.2707,0.9400,4.5733,3.8826
007751,931157,2023-04-28,1.1687,1.2805,0.8500,4.5350,3.8497
007751,931157,2023-05-04,1.1923,1.3041,2.0200,4.4452,3.7723
007751,931157,2023-05-05,1.1901,1.3019,-0.1800,4.4534,3.7694
007751,931157,2023-05-08,1.2161,1.3279,2.1800,4.3582,3.7116
007751,931157,2023-05-09,1.2035,1.3153,-1.0400,4.4038,3.7398
007751,931157,2023-05-10,1.1845,1.2963,-1.5800,4.4745,3.7943
007751,931157,2023-05-11,1.1790,1.2908,-0.4600,4.4953,3.8002
007751,931157,2023-05-12,1.1645,1.2763,-1.2300,4.5513,3.8339
007751,931157,2023-05-15,1.1739,1.2857,0.8100,4.5149,3.7585
007751,931157,2023-05-16,1.1670,1.2788,-0.5900,4.5416,3.8301
007751,931157,2023-05-17,1.1618,1.2736,-0.4500,4.5619,3.8391
007751,931157,2023-05-18,1.1751,1.2869,1.1400,4.5103,3.8330
007751,931157,2023-05-19,1.1678,1.2796,-0.6200,4.5384,3.8415
007751,931157,2023-05-22,1.1688,1.2806,0.0900,4.5346,3.7960
007751,931157,2023-05-23,1.1548,1.2666,-1.2000,4.5895,3.8651
007751,931157,2023-05-24,1.1396,1.2514,-1.3200,4.6508,3.9386
007751,931157,2023-05-25,1.1320,1.2438,-0.6700,4.6820,3.9601
007751,931157,2023-05-26,1.1377,1.2495,0.5000,4.6585,3.9624
007751,931157,2023-05-29,1.1434,1.2552,0.5000,4.6353,3.8813
007751,931157,2023-05-30,1.1463,1.2581,0.2500,4.6236,3.8963
007751,931157,2023-05-31,1.1373,1.2491,-0.7900,4.6602,3.9618
007751,931157,2023-06-01,1.1370,1.2488,-0.0300,4.6614,3.9126
007751,931157,2023-06-02,1.1437,1.2555,0.5900,4.6341,3.8692
007751,931157,2023-06-05,1.1492,1.2610,0.4800,4.6119,3.8525
007751,931157,2023-06-06,1.1448,1.2566,-0.3800,4.6296,3.8669
007751,931157,2023-06-07,1.1535,1.2653,0.7600,4.5947,3.8642
007751,931157,2023-06-08,1.1639,1.2757,0.9000,4.5537,3.8347
007751,931157,2023-06-09,1.1640,1.2758,0.0100,4.5533,3.7852
007751,931157,2023-06-12,1.1589,1.2707,-0.4400,4.5733,4.0655
007751,931157,2023-06-13,1.1546,1.2664,-0.3700,4.5903,4.0637
007751,931157,2023-06-14,1.1463,1.2581,-0.7200,4.6236,4.2060
007751,931157,2023-06-15,1.1484,1.2602,0.1800,4.6151,4.2523
007751,931157,2023-06-16,1.1494,1.2612,0.0900,4.6111,4.2410
007751,931157,2023-06-19,1.1414,1.2532,-0.7000,4.6434,4.2481
007751,931157,2023-06-20,1.1367,1.2485,-0.4100,4.6626,4.2691
007751,931157,2023-06-21,1.1304,1.2422,-0.5500,4.6886,4.4572
007751,931157,2023-06-26,1.1149,1.2267,-1.3700,4.7538,4.5616
007751,931157,2023-06-27,1.1294,1.2412,1.3000,4.6928,4.5061
007751,931157,2023-06-28,1.1335,1.2453,0.3600,4.6758,4.5252
007751,931157,2023-06-29,1.1349,1.2467,0.1200,4.6700,4.6380
007751,931157,2023-06-30,1.1402,1.2520,0.4700,4.6483,4.7085
007751,931157,2023-07-03,1.1501,1.2619,0.8700,4.6083,4.4994
007751,931157,2023-07-04,1.1440,1.2558,-0.5300,4.6329,4.7352
007751,931157,2023-07-05,1.1408,1.2526,-0.2800,4.6459,4.5877
007751,931157,2023-07-06,1.1348,1.2466,-0.5300,4.6704,4.7344
007751,931157,2023-07-07,1.1367,1.2485,0.1700,2.9471,4.7919
007751,931157,2023-07-10,1.1097,1.2496,0.1000,5.5510,4.6667
007751,931157,2023-07-11,1.1144,1.2543,0.4200,5.5276,4.6722
007751,931157,2023-07-12,1.1098,1.2497,-0.4100,5.5505,4.6617
007751,931157,2023-07-13,1.1205,1.2604,0.9600,5.4975,4.0741
007751,931157,2023-07-14,1.1208,1.2607,0.0300,5.4961,4.0729
007751,931157,2023-07-17,1.1197,1.2596,-0.1000,5.5015,4.7593
007751,931157,2023-07-18,1.1177,1.2576,-0.1800,5.5113,4.7915
007751,931157,2023-07-19,1.1218,1.2617,0.3700,5.4912,4.7640
007751,931157,2023-07-20,1.1171,1.2570,-0.4200,5.5143,4.7873
007751,931157,2023-07-21,1.1188,1.2587,0.1500,5.5059,4.8171
007751,931157,2023-07-24,1.1169,1.2568,-0.1700,5.5153,4.7472
007751,931157,2023-07-25,1.1363,1.2762,1.7400,5.4211,4.6548
007751,931157,2023-07-26,1.1349,1.2748,-0.1200,5.4278,4.6591
007751,931157,2023-07-27,1.1349,1.2748,0.0000,5.4278,4.6455
007751,931157,2023-07-28,1.1571,1.2970,1.9600,5.3237,4.5982
007751,931157,2023-07-31,1.1670,1.3069,0.8600,5.2785,4.4959
007751,931157,2023-08-01,1.1631,1.3030,-0.3300,5.2962,4.5357
007751,931157,2023-08-02,1.1536,1.2935,-0.8200,5.3398,4.6010
007751,931157,2023-08-03,1.1618,1.3017,0.7100,5.3021,4.5249
007751,931157,2023-08-04,1.1652,1.3051,0.2900,5.2866,4.5063
007751,931157,2023-08-07,1.1557,1.2956,-0.8200,5.3301,4.4883
007751,931157,2023-08-08,1.1559,1.2958,0.0200,5.3292,4.5007
007751,931157,2023-08-09,1.1520,1.2919,-0.3400,5.3472,4.4528
007751,931157,2023-08-10,1.1541,1.2940,0.1800,5.3375,4.4459
007751,931157,2023-08-11,1.1347,1.2746,-1.6800,5.4287,4.6224
007751,931157,2023-08-14,1.1310,1.2709,-0.3300,5.4465,4.6601
007751,931157,2023-08-15,1.1356,1.2755,0.4100,5.4244,4.6137
007751,931157,2023-08-16,1.1318,1.2717,-0.3300,5.4427,4.6300
007751,931157,2023-08-17,1.1310,1.2709,-0.0700,5.4465,4.6534
007751,931157,2023-08-18,1.1262,1.2661,-0.4200,5.4697,4.6635
007751,931157,2023-08-21,1.1140,1.2539,-1.0800,5.5296,4.7359
007751,931157,2023-08-22,1.1218,1.2617,0.7000,5.4912,4.6866
007751,931157,2023-08-23,1.1181,1.2580,-0.3300,5.5093,4.7426
007751,931157,2023-08-24,1.1147,1.2546,-0.3000,5.5262,4.7291
007751,931157,2023-08-25,1.1186,1.2585,0.3500,5.5069,4.8309
007751,931157,2023-08-28,1.1309,1.2708,1.1000,5.4470,4.6529
007751,931157,2023-08-29,1.1319,1.2718,0.0900,5.4422,4.6877
007751,931157,2023-08-30,1.1186,1.2585,-1.1800,5.5069,4.7413
007751,931157,2023-08-31,1.1134,1.2533,-0.4600,5.5326,4.7502
007751,931157,2023-09-01,1.1210,1.2609,0.6800,5.4951,4.7078
007751,931157,2023-09-04,1.1376,1.2775,1.4800,5.4149,4.6423
007751,931157,2023-09-05,1.1254,1.2653,-1.0700,5.4736,4.6852
007751,931157,2023-09-06,1.1239,1.2638,-0.1300,5.4809,4.6849
007751,931157,2023-09-07,1.1180,1.2579,-0.5200,5.5098,4.7031
007751,931157,2023-09-08,1.1175,1.2574,-0.0400,5.5123,4.7107
007751,931157,2023-09-11,1.1283,1.2682,0.9700,5.4595,4.6839
007751,931157,2023-09-12,1.1257,1.2656,-0.2300,5.4722,4.6923
007751,931157,2023-09-13,1.1224,1.2623,-0.2900,5.4882,4.7002
007751,931157,2023-09-14,1.1303,1.2702,0.7000,5.4499,4.6582
007751,931157,2023-09-15,1.1297,1.2696,-0.0500,5.4528,4.6858
007751,931157,2023-09-18,1.1313,1.2712,0.1400,5.4451,4.6831
007751,931157,2023-09-19,1.1357,1.2756,0.3900,5.4240,4.6589
007751,931157,2023-09-20,1.1351,1.2750,-0.0500,5.4268,4.6598
007751,931157,2023-09-21,1.1290,1.2689,-0.5400,5.4562,4.6865
007751,931157,2023-09-22,1.1388,1.2787,0.8700,5.4092,4.6218
007751,931157,2023-09-25,1.1371,1.2770,-0.1500,5.4173,4.6434
007751,931157,2023-09-26,1.1336,1.2735,-0.3100,5.4340,4.6622
007751,931157,2023-09-27,1.1327,1.2726,-0.0800,5.4383,4.6764
007751,931157,2023-09-28,1.1316,1.2715,-0.1000,5.4436,4.6762
007751,931157,2023-10-09,1.1263,1.2662,-0.4700,5.4692,4.6477
007751,931157,2023-10-10,1.1171,1.2570,-0.8200,5.5143,4.6765
007751,931157,2023-10-11,1.1125,1.2524,-0.4100,5.5371,4.6775
007751,931157,2023-10-12,1.0998,1.2658,1.2000,7.9742,4.5943
007751,931157,2023-10-13,1.0964,1.2624,-0.3100,7.7982,4.5994
007751,931157,2023-10-16,1.0955,1.2615,-0.0800,7.8047,4.6007
007751,931157,2023-10-17,1.0994,1.2654,0.3600,7.7770,4.5778
007751,931157,2023-10-18,1.0898,1.2558,-0.8700,7.8455,4.5906
007751,931157,2023-10-19,1.0714,1.2374,-1.6900,7.9802,4.6764
007751,931157,2023-10-20,1.0687,1.2347,-0.2500,8.0004,4.6973
007751,931157,2023-10-23,1.0543,1.2203,-1.3500,8.1096,4.7385
007751,931157,2023-10-24,1.0605,1.2265,0.5900,8.0622,4.7366
007751,931157,2023-10-25,1.0654,1.2314,0.4600,8.0252,4.7386
007751,931157,2023-10-26,1.0726,1.2386,0.6800,7.9713,4.6956
007751,931157,2023-10-27,1.0758,1.2418,0.3000,7.9476,4.6840
007751,931157,2023-10-30,1.0667,1.2327,-0.8500,8.0154,4.7378
007751,931157,2023-10-31,1.0668,1.2328,0.0100,8.0146,4.7224
007751,931157,2023-11-01,1.0661,1.2321,-0.0700,8.0199,4.7086
007751,931157,2023-11-02,1.0655,1.2315,-0.0600,8.0244,4.7015
007751,931157,2023-11-03,1.0675,1.2335,0.1900,8.0094,4.7047
007751,931157,2023-11-06,1.0738,1.2398,0.5900,7.9624,4.6867
007751,931157,2023-11-07,1.0707,1.2367,-0.2900,7.9854,4.6952
007751,931157,2023-11-08,1.0664,1.2324,-0.4000,8.0176,4.7156
007751,931157,2023-11-09,1.0669,1.2329,0.0500,8.0139,4.6930
007751,931157,2023-11-10,1.0627,1.2287,-0.3900,8.0455,4.7141
007751,931157,2023-11-13,1.0659,1.2319,0.3000,8.0214,4.7216
007751,931157,2023-11-14,1.0677,1.2337,0.1700,8.0079,4.6984
007751,931157,2023-11-15,1.0751,1.2411,0.6900,7.9527,4.6723
007751,931157,2023-11-16,1.0709,1.2369,-0.3900,7.9839,4.6870
007751,931157,2023-11-17,1.0695,1.2355,-0.1300,7.9944,4.7057
007751,931157,2023-11-20,1.0729,1.2389,0.3200,7.9691,4.6838
007751,931157,2023-11-21,1.0736,1.2396,0.0700,7.9639,4.6813
007751,931157,2023-11-22,1.0690,1.2350,-0.4300,7.9981,4.7017
007751,931157,2023-11-23,1.0753,1.2413,0.5900,7.9513,4.6949
007751,931157,2023-11-24,1.0732,1.2392,-0.2000,7.9668,4.7044
007751,931157,2023-11-27,1.0695,1.2355,-0.3400,7.9944,4.7361
007751,931157,2023-11-28,1.0701,1.2361,0.0600,7.9899,4.7424
007751,931157,2023-11-29,1.0626,1.2286,-0.7000,8.0463,4.7791
007751,931157,2023-11-30,1.0638,1.2298,0.1100,8.0372,4.7611
007751,931157,2023-12-01,1.0688,1.2348,0.4700,7.9996,4.7547
007751,931157,2023-12-04,1.0689,1.2349,0.0100,7.9989,4.7663
007751,931157,2023-12-05,1.0553,1.2213,-1.2700,8.1020,4.8244
007751,931157,2023-12-06,1.0568,1.2228,0.1400,8.0905,4.8439
007751,931157,2023-12-07,1.0576,1.2236,0.0800,8.0843,4.8285
007751,931157,2023-12-08,1.0515,1.2175,-0.5800,8.1312,4.8444
007751,931157,2023-12-11,1.0559,1.2219,0.4200,8.0974,5.4692
007751,931157,2023-12-12,1.0637,1.2297,0.7400,8.0380,5.4197
007751,931157,2023-12-13,1.0590,1.2250,-0.4400,8.0737,5.4509
007751,931157,2023-12-14,1.0572,1.2232,-0.1700,8.0874,5.4564
007751,931157,2023-12-15,1.0542,1.2202,-0.2800,8.1104,5.4817
007751,931157,2023-12-18,1.0497,1.2157,-0.4300,8.1452,5.4755
007751,931157,2023-12-19,1.0471,1.2131,-0.2500,8.1654,5.4878
007751,931157,2023-12-20,1.0426,1.2086,-0.4300,8.2007,5.5020
007751,931157,2023-12-21,1.0461,1.2121,0.3400,8.1732,5.4770
007751,931157,2023-12-22,1.0457,1.2117,-0.0400,8.1763,5.4675
007751,931157,2023-12-25,1.0440,1.2100,-0.1600,8.1897,5.4621
007751,931157,2023-12-26,1.0424,1.2084,-0.1500,8.2022,5.4677
007751,931157,2023-12-27,1.0501,1.2161,0.7400,8.1421,5.4210
007751,931157,2023-12-28,1.0579,1.2239,0.7400,8.0820,5.3895
007751,931157,2023-12-29,1.0601,1.2261,0.2100,8.0653,5.3791
007751,931157,2023-12-31,1.0596,1.2256,-0.0500,8.0691,
007751,931157,2024-01-02,1.0605,1.2265,0.0800,8.0622,5.4023
007751,931157,2024-01-03,1.0666,1.2326,0.5800,8.0161,5.3652
007751,931157,2024-01-04,1.0573,1.2353,0.2500,9.2216,5.3391
007751,931157,2024-01-05,1.0601,1.2381,0.2600,9.1972,5.3459
007751,931157,2024-01-08,1.0476,1.2256,-1.1800,8.1138,5.4074
007751,931157,2024-01-09,1.0539,1.2319,0.6000,8.0653,5.3908
007751,931157,2024-01-10,1.0502,1.2282,-0.3500,8.0937,5.4105
007751,931157,2024-01-11,1.0502,1.2282,0.0000,8.0937,5.4263
007751,931157,2024-01-12,1.0561,1.2341,0.5600,8.0485,5.3988
007751,931157,2024-01-15,1.0588,1.2368,0.2600,8.0280,5.3852
007751,931157,2024-01-16,1.0599,1.2379,0.1000,8.0196,5.3862
007751,931157,2024-01-17,1.0440,1.2220,-1.5000,8.1418,5.4728
007751,931157,2024-01-18,1.0385,1.2165,-0.5300,8.1849,5.4758
007751,931157,2024-01-19,1.0362,1.2142,-0.2200,8.2030,5.4855
007751,931157,2024-01-22,1.0085,1.1865,-2.6700,8.4284,5.5825
007751,931157,2024-01-23,1.0186,1.1966,1.0000,8.3448,5.5351
007751,931157,2024-01-24,1.0428,1.2208,2.3800,8.1511,5.3968
007751,931157,2024-01-25,1.0625,1.2405,1.8900,8.0000,5.3047
007751,931157,2024-01-26,1.0716,1.2496,0.8600,7.9321,5.2570
007751,931157,2024-01-29,1.0731,1.2511,0.1400,7.9210,5.2238
007751,931157,2024-01-30,1.0600,1.2380,-1.2200,8.0189,5.2807
007751,931157,2024-01-31,1.0529,1.2309,-0.6700,8.0729,5.2881
007751,931157,2024-02-01,1.0465,1.2245,-0.6100,8.1223,5.3169
007751,931157,2024-02-02,1.0397,1.2177,-0.6500,8.1754,5.3206
007751,931157,2024-02-05,1.0323,1.2103,-0.7100,8.2340,5.2935
007751,931157,2024-02-06,1.0633,1.2413,3.0000,7.9940,5.1631
007751,931157,2024-02-07,1.0778,1.2558,1.3600,7.8864,5.1486
007751,931157,2024-02-08,1.0780,1.2560,0.0200,7.8850,5.1796
007751,931157,2024-02-19,1.0877,1.2657,0.9000,7.8147,5.0959
007751,931157,2024-02-20,1.0970,1.2750,0.8600,7.7484,5.0411
007751,931157,2024-02-21,1.1074,1.2854,0.9500,7.6756,4.9999
007751,931157,2024-02-22,1.1143,1.2923,0.6200,7.6281,4.9647
007751,931157,2024-02-23,1.1164,1.2944,0.1900,7.6138,4.9598
007751,931157,2024-02-26,1.1011,1.2791,-1.3700,7.7196,5.0381
007751,931157,2024-02-27,1.1052,1.2832,0.3700,7.6909,5.0136
007751,931157,2024-02-28,1.0957,1.2737,-0.8600,7.7576,5.0462
007751,931157,2024-02-29,1.1061,1.2841,0.9500,7.6847,5.0095
007751,931157,2024-03-01,1.1044,1.2824,-0.1500,7.6965,5.0074
007751,931157,2024-03-04,1.1021,1.2801,-0.2100,7.7125,5.0049
007751,931157,2024-03-05,1.1070,1.2850,0.4400,7.6784,4.9749
007751,931157,2024-03-06,1.1082,1.2862,0.1100,7.6701,4.9738
007751,931157,2024-03-07,1.1102,1.2882,0.1800,7.6563,4.9647
007751,931157,2024-03-08,1.1162,1.2942,0.5400,7.6151,4.9414
007751,931157,2024-03-11,1.1166,1.2946,0.0400,7.6124,4.9491
007751,931157,2024-03-12,1.1075,1.2855,-0.8100,7.6749,4.9898
007751,931157,2024-03-13,1.1019,1.2799,-0.5100,7.7139,5.0248
007751,931157,2024-03-14,1.1027,1.2807,0.0700,7.7084,5.0221
007751,931157,2024-03-15,1.1078,1.2858,0.4600,7.6729,5.0241
007751,931157,2024-03-18,1.1121,1.2901,0.3900,7.6432,5.0168
007751,931157,2024-03-19,1.1031,1.2811,-0.8100,7.7056,5.0604
007751,931157,2024-03-20,1.1072,1.2852,0.3700,7.6770,5.0473
007751,931157,2024-03-21,1.1124,1.2904,0.4700,7.6411,5.0138
007751,931157,2024-03-22,1.1036,1.2816,-0.7900,7.7021,5.0362
007751,931157,2024-03-25,1.1026,1.2806,-0.0900,7.7091,5.0412
007751,931157,2024-03-26,1.1114,1.2894,0.8000,7.6480,5.0009
007751,931157,2024-03-27,1.1077,1.2857,-0.3300,7.6736,5.0097
007751,931157,2024-03-28,1.1040,1.2820,-0.3300,7.6993,5.0433
007751,931157,2024-03-29,1.1122,1.2902,0.7400,7.6425,5.0180
007751,931157,2024-04-01,1.1184,1.2964,0.5600,7.6001,4.9821
007751,931157,2024-04-02,1.1259,1.3039,0.6700,7.5495,4.9336
007751,931157,2024-04-03,1.1279,1.3059,0.1800,7.5361,4.9420
007751,931157,2024-04-08,1.1304,1.3084,0.2200,7.5195,4.9271
007751,931157,2024-04-09,1.1159,1.3079,-0.0400,8.8718,4.9373
007751,931157,2024-04-10,1.1158,1.3078,-0.0100,7.1877,4.9273
007751,931157,2024-04-11,1.1194,1.3114,0.3200,7.1646,4.9238
007751,931157,2024-04-12,1.1139,1.3059,-0.4900,7.1999,4.9573
007751,931157,2024-04-15,1.1286,1.3206,1.3200,7.1061,4.8791
007751,931157,2024-04-16,1.1193,1.3113,-0.8200,7.1652,4.8938
007751,931157,2024-04-17,1.1376,1.3296,1.6300,7.0499,4.8402
007751,931157,2024-04-18,1.1455,1.3375,0.6900,7.0013,4.7940
007751,931157,2024-04-19,1.1516,1.3436,0.5300,6.9642,4.7842
007751,931157,2024-04-22,1.1438,1.3358,-0.6800,7.0117,4.8015
007751,931157,2024-04-23,1.1357,1.3277,-0.7100,7.0617,4.8324
007751,931157,2024-04-24,1.1380,1.3300,0.2000,7.0475,4.8209
007751,931157,2024-04-25,1.1471,1.3391,0.8000,6.9915,4.7921
007751,931157,2024-04-26,1.1369,1.3289,-0.8900,7.0543,4.8294
007751,931157,2024-04-29,1.1439,1.3359,0.6200,7.0111,4.8051
007751,931157,2024-04-30,1.1467,1.3387,0.2400,6.9940,4.7836
007751,931157,2024-05-06,1.1572,1.3492,0.9200,6.9305,4.7521
007751,931157,2024-05-07,1.1549,1.3469,-0.2000,6.9443,4.7616
007751,931157,2024-05-08,1.1529,1.3449,-0.1700,6.9564,4.7721
007751,931157,2024-05-09,1.1644,1.3564,1.0000,6.8877,4.7343
007751,931157,2024-05-10,1.1803,1.3723,1.3700,6.7949,4.6610
007751,931157,2024-05-13,1.1911,1.3831,0.9200,6.7333,4.6255
007751,931157,2024-05-14,1.1882,1.3802,-0.2400,6.7497,4.6555
007751,931157,2024-05-15,1.1853,1.3773,-0.2400,6.7662,4.9548
007751,931157,2024-05-16,1.1957,1.3877,0.8800,6.7074,4.9131
007751,931157,2024-05-17,1.2051,1.3971,0.7900,6.6550,4.9003
007751,931157,2024-05-20,1.2059,1.3979,0.0700,6.6506,4.8405
007751,931157,2024-05-21,1.2080,1.4000,0.1700,6.6391,4.8456
007751,931157,2024-05-22,1.2081,1.4001,0.0100,6.6385,4.8442
007751,931157,2024-05-23,1.1970,1.3890,-0.9200,6.7001,4.9253
007751,931157,2024-05-24,1.1961,1.3881,-0.0800,6.7051,4.9382
007751,931157,2024-05-27,1.2080,1.4000,0.9900,6.6391,4.8526
007751,931157,2024-05-28,1.2040,1.3960,-0.3300,6.6611,4.9048
007751,931157,2024-05-29,1.1975,1.3895,-0.5400,6.6973,4.9941
007751,931157,2024-05-30,1.1850,1.3770,-1.0400,6.7679,5.1481
007751,931157,2024-05-31,1.1832,1.3752,-0.1500,6.7782,5.1526
007751,931157,2024-06-03,1.1773,1.3693,-0.5000,6.8122,4.8460
007751,931157,2024-06-04,1.1843,1.3763,0.5900,6.7719,4.8400
007751,931157,2024-06-05,1.1719,1.3639,-1.0500,6.8436,4.9798
007751,931157,2024-06-06,1.1699,1.3619,-0.1700,6.8553,5.0062
007751,931157,2024-06-07,1.1808,1.3728,0.9300,6.7920,4.9786
007751,931157,2024-06-11,1.1638,1.3558,-1.4400,6.8912,4.9945
007751,931157,2024-06-12,1.1671,1.3591,0.2800,6.8717,5.0197
007751,931157,2024-06-13,1.1619,1.3539,-0.4500,6.9025,5.0503
007751,931157,2024-06-14,1.1620,1.3540,0.0100,6.9019,5.2190
007751,931157,2024-06-17,1.1541,1.3461,-0.6800,6.9491,4.3940
007751,931157,2024-06-18,1.1633,1.3553,0.8000,6.8942,4.3744
007751,931157,2024-06-19,1.1683,1.3603,0.4300,6.8647,4.4055
007751,931157,2024-06-20,1.1607,1.3527,-0.6500,6.9096,4.3927
007751,931157,2024-06-21,1.1607,1.3527,0.0000,6.9096,4.4725
007751,931157,2024-06-24,1.1517,1.3437,-0.7800,6.9636,4.3240
007751,931157,2024-06-25,1.1563,1.3483,0.4000,6.9359,4.3151
007751,931157,2024-06-26,1.1620,1.3540,0.4900,6.9019,4.3181
007751,931157,2024-06-27,1.1574,1.3494,-0.4000,6.9293,4.4879
007751,931157,2024-06-28,1.1706,1.3626,1.1400,6.8512,4.4516
007751,931157,2024-06-30,1.1703,1.3623,-0.0300,6.8529,
007751,931157,2024-07-01,1.1837,1.3757,1.1500,6.7754,4.2197
